OBJECTID;CODIGO;NOMBRE;CATEGORIA;TECNOLOGIA;FECHA_INSTALACION;altitud;latitud;longitud;DEPARTAMENTO;MUNICIPIO;AREA_OPERATIVA;AREA_HIDROGRAFICA;ZONA_HIDROGRAFICA;SUBZONA_HIDROGRAFICA;CORRIENTE;altitudDEM;ID_REG;LimSup;LimSupD_PT;NThsnPol
1598;12047010;CANALETE [12047010];Limnimétrica;Convencional;15/09/1987 0:00:00;35;8.786972221999999;-76.236416669999997;Cordoba;Canalete;Area Operativa 02 - Atlántico-Bolivar-Sucre;Caribe;Caribe - Litoral;Rio Canalete y otros Arroyos Directos al Caribe;Canalete;53;6;323.035000000000025;181.486289749999997;T49
1599;12030020;CARMELO EL [12030020];Pluviométrica;Convencional;15/03/1972 0:00:00;50;8.619999999999999;-76.379999999999995;Antioquia;Arboletes;Area Operativa 02 - Atlántico-Bolivar-Sucre;Caribe;Caribe - Litoral;Río San Juan;;38;6;323.035000000000025;208.796575999999988;T47
1600;13050010;SANTA LUCIA [13050010];Pluviométrica;Convencional;15/08/1965 0:00:00;120;8.848611111;-76.045277780000006;Cordoba;Montería;Area Operativa 02 - Atlántico-Bolivar-Sucre;Caribe;Sinú;Bajo Sinú;;67;6;323.035000000000025;227.257410999999991;T54
1601;13050020;SANTA CRUZ HACIENDA [13050020];Pluviométrica;Convencional;15/10/1973 0:00:00;220;8.667500000;-76.123888890000003;Cordoba;Montería;Area Operativa 02 - Atlántico-Bolivar-Sucre;Caribe;Sinú;Bajo Sinú;;164;6;323.035000000000025;170.075827599999997;T55
1602;12040020;CANALETE [12040020];Pluviométrica;Convencional;15/01/1959 0:00:00;40;8.786944444;-76.235555559999995;Cordoba;Canalete;Area Operativa 02 - Atlántico-Bolivar-Sucre;Caribe;Caribe - Litoral;Rio Canalete y otros Arroyos Directos al Caribe;;54;6;323.035000000000025;181.486289749999997;T49
1603;12040010;JARAMAGAL [12040010];Pluviométrica;Convencional;15/10/1973 0:00:00;90;8.900833333;-76.220833330000005;Cordoba;Puerto Escondido;Area Operativa 02 - Atlántico-Bolivar-Sucre;Caribe;Caribe - Litoral;Rio Canalete y otros Arroyos Directos al Caribe;;55;6;323.035000000000025;256.239160149999975;T48
1604;13080010;SAN ANTONIO [13080010];Pluviométrica;Convencional;15/09/1965 0:00:00;50;8.935861110999999;-75.953333330000007;Cordoba;San Pelayo;Area Operativa 02 - Atlántico-Bolivar-Sucre;Caribe;Sinú;Bajo Sinú;;68;6;323.035000000000025;159.784776599999987;T79
1605;13075020;SALADO EL [13075020];Climática Ordinaria;Convencional;15/10/1964 0:00:00;40;8.913888889000001;-75.582222220000006;Cordoba;Ciénaga De Oro;Area Operativa 02 - Atlántico-Bolivar-Sucre;Caribe;Sinú;Bajo Sinú;;19;6;323.035000000000025;169.455547039999999;T76
1606;25025170;COLOMBOY [25025170];Climática Ordinaria;Convencional;15/10/1973 0:00:00;125;8.740861110999999;-75.498833329999997;Cordoba;Sahagún;Area Operativa 02 - Atlántico-Bolivar-Sucre;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana;;151;6;323.035000000000025;181.810534550;T776
1607;13075030;TURIPANA [13075030];Climática Principal;Convencional;15/05/1960 0:00:00;20;8.839527778000001;-75.801888890000001;Cordoba;Cereté;Area Operativa 02 - Atlántico-Bolivar-Sucre;Caribe;Sinú;Bajo Sinú;;12;6;323.035000000000025;245.374693619999988;T77
1608;13077300;EL MONTON [13077300];Limnimétrica;Convencional;15/06/1990 0:00:00;13;8.868333333000001;-75.835555560000003;Cordoba;Montería;Area Operativa 02 - Atlántico-Bolivar-Sucre;Caribe;Sinú;Bajo Sinú;Sinu;12;6;323.035000000000025;160.918275249999994;T65
1609;13077150;CERETE [13077150];Limnimétrica;Convencional;15/12/1987 0:00:00;20;8.885083333000001;-75.797416670000004;Cordoba;Cereté;Area Operativa 02 - Atlántico-Bolivar-Sucre;Caribe;Sinú;Bajo Sinú;CAÑO BUGRE;15;6;323.035000000000025;231.959715920000008;T64
1610;13077070;CIENAGA DE ORO [13077070];Limnimétrica;Convencional;15/11/1973 0:00:00;10;8.869999999999999;-75.629999999999995;Cordoba;Ciénaga De Oro;Area Operativa 02 - Atlántico-Bolivar-Sucre;Caribe;Sinú;Bajo Sinú;CAÑO AGUAS PRIETA;7;6;323.035000000000025;161;T78
1611;13077010;SABANA NUEVA [13077010];Limnimétrica;Convencional;15/02/1963 0:00:00;9;9.032222222;-75.845833330000005;Cordoba;San Pelayo;Area Operativa 02 - Atlántico-Bolivar-Sucre;Caribe;Sinú;Bajo Sinú;Sinu;10;6;323.035000000000025;172.5;T71
1612;13070070;BOCA DE LA CEIBA [13070070];Pluviométrica;Convencional;15/01/1970 0:00:00;20;8.829916667000001;-75.856111110000001;Cordoba;Montería;Area Operativa 02 - Atlántico-Bolivar-Sucre;Caribe;Sinú;Bajo Sinú;;14;6;323.035000000000025;160.918275249999994;T65
1613;13070280;SABANAL [13070280];Pluviométrica;Convencional;15/06/1978 0:00:00;10;8.788611111;-75.751388890000001;Cordoba;Montería;Area Operativa 02 - Atlántico-Bolivar-Sucre;Caribe;Sinú;Bajo Sinú;;11;6;323.035000000000025;156.383665400000012;T73
1614;13070290;TAMPA [13070290];Pluviométrica;Convencional;15/05/1978 0:00:00;20;8.624722222000001;-75.767222219999994;Cordoba;Montería;Area Operativa 02 - Atlántico-Bolivar-Sucre;Caribe;Sinú;Bajo Sinú;;36;6;323.035000000000025;166.618283600000012;T68
1615;13070040;RABOLARGO [13070040];Pluviométrica;Convencional;15/01/1963 0:00:00;19;8.950611111000001;-75.742472219999996;Cordoba;Cereté;Area Operativa 02 - Atlántico-Bolivar-Sucre;Caribe;Sinú;Bajo Sinú;;9;6;323.035000000000025;161;T63
1616;13070050;CERETE [13070050];Pluviométrica;Convencional;15/01/1963 0:00:00;20;8.890333332999999;-75.786249999999995;Cordoba;Cereté;Area Operativa 02 - Atlántico-Bolivar-Sucre;Caribe;Sinú;Bajo Sinú;;12;6;323.035000000000025;231.959715920000008;T64
1617;25020470;CHINU - AUT [25020470];Pluviométrica;Automática con Telemetría. Convencional;11/12/2014 0:00:00;125;9.117777778000001;-75.393333330000004;Cordoba;Chinú;Area Operativa 02 - Atlántico-Bolivar-Sucre;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana;;123;6;323.035000000000025;163.235066399999994;T704
1618;13070390;CIENAGA DE ORO [13070390];Pluviométrica;Convencional;15/08/1965 0:00:00;25;8.869999999999999;-75.629999999999995;Cordoba;Ciénaga De Oro;Area Operativa 02 - Atlántico-Bolivar-Sucre;Caribe;Sinú;Bajo Sinú;;7;6;323.035000000000025;161;T78
1619;25020140;SAHAGUN [25020140];Pluviométrica;Convencional;15/09/1958 0:00:00;60;8.949997222;-75.450000000000003;Cordoba;Sahagún;Area Operativa 02 - Atlántico-Bolivar-Sucre;Caribe;Sinú;Bajo Sinú;;81;6;323.035000000000025;168.853046400000011;T689
1620;25020720;JOBO EL TABLON [25020720];Pluviométrica;Convencional;15/11/1973 0:00:00;130;8.637222222;-75.383611110000004;Cordoba;Sahagún;Area Operativa 02 - Atlántico-Bolivar-Sucre;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana;;94;6;323.035000000000025;183.674986999999987;T715
1621;25021210;TREMENTINO [25021210];Pluviométrica;Convencional;15/11/1973 0:00:00;136;8.82;-75.469999999999999;Cordoba;Sahagún;Area Operativa 02 - Atlántico-Bolivar-Sucre;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana;;136;6;323.035000000000025;206.432716499999998;T745
1622;13070090;SAN CARLOS [13070090];Pluviométrica;Convencional;15/01/1964 0:00:00;60;8.790555555999999;-75.701388890000004;Cordoba;San Carlos;Area Operativa 02 - Atlántico-Bolivar-Sucre;Caribe;Sinú;Bajo Sinú;;9;6;323.035000000000025;162.118030000000005;T66
1623;13070100;SANTA ROSA [13070100];Pluviométrica;Convencional;15/01/1963 0:00:00;140;8.741111111;-75.601416670000006;Cordoba;San Carlos;Area Operativa 02 - Atlántico-Bolivar-Sucre;Caribe;Sinú;Bajo Sinú;;111;6;323.035000000000025;160.950561499999992;T67
1624;13070110;CARRIZAL [13070110];Pluviométrica;Convencional;15/08/1965 0:00:00;40;8.681944444000001;-75.753527779999999;Cordoba;San Carlos;Area Operativa 02 - Atlántico-Bolivar-Sucre;Caribe;Sinú;Bajo Sinú;;22;6;323.035000000000025;166.618283600000012;T68
1625;13070120;CALLEMAR [13070120];Pluviométrica;Convencional;15/06/1963 0:00:00;95;8.697500000;-75.677777780;Cordoba;San Carlos;Area Operativa 02 - Atlántico-Bolivar-Sucre;Caribe;Sinú;Bajo Sinú;;49;6;323.035000000000025;172.260518249999990;T69
1626;13070170;BUENOS AIRES 1 [13070170];Pluviométrica;Convencional;15/08/1978 0:00:00;9;8.772777778;-75.749722219999995;Cordoba;San Carlos;Area Operativa 02 - Atlántico-Bolivar-Sucre;Caribe;Sinú;Bajo Sinú;;10;6;323.035000000000025;183.752807499999989;T70
1627;13070190;COROZA 2 [13070190];Pluviométrica;Convencional;15/08/1974 0:00:00;9;8.804722222000001;-75.765000000000001;Cordoba;San Carlos;Area Operativa 02 - Atlántico-Bolivar-Sucre;Caribe;Sinú;Bajo Sinú;;9;6;323.035000000000025;285.985220000000027;T72
1628;13070180;CARRILLO [13070180];Pluviométrica;Convencional;15/03/1979 0:00:00;20;8.984444443999999;-75.831777779999996;Cordoba;San Pelayo;Area Operativa 02 - Atlántico-Bolivar-Sucre;Caribe;Sinú;Bajo Sinú;;13;6;323.035000000000025;172.5;T71
1629;25027180;SAN ANTONIO [25027180];Limnimétrica;Convencional;15/04/1967 0:00:00;17;9.039999999999999;-74.769999999999996;Bolivar;Magangué;Area Operativa 02 - Atlántico-Bolivar-Sucre;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana;San Jorge;15;6;323.035000000000025;223.607886000000008;T732
1630;25027240;JEGUA [25027240];Limnimétrica;Convencional;15/03/1968 0:00:00;20;8.906305556;-74.965944440000001;Sucre;San Benito Abad;Area Operativa 02 - Atlántico-Bolivar-Sucre;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana;San Jorge;16;6;323.035000000000025;162.019323200000002;T718
1631;25027860;VILLA TERESA [25027860];Limnimétrica;Convencional;15/11/1973 0:00:00;30;9.023972221999999;-74.976666670;Sucre;San Benito Abad;Area Operativa 02 - Atlántico-Bolivar-Sucre;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana;Ay Corozal;33;6;323.035000000000025;162.019323200000002;T718
1632;25027220;SAN MARCOS [25027220];Limnimétrica;Convencional;15/03/1968 0:00:00;22;8.65;-75.129999999999995;Sucre;San Marcos;Area Operativa 02 - Atlántico-Bolivar-Sucre;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana;CIÉNAGA SAN MARCOS;15;6;323.035000000000025;178.178866749999997;T760
1633;25020950;SAN ANTONIO ALERTA [25020950];Pluviométrica;Convencional;15/04/1974 0:00:00;10;9.039999999999999;-74.769999999999996;Bolivar;Magangué;Area Operativa 02 - Atlántico-Bolivar-Sucre;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana;;15;6;323.035000000000025;223.607886000000008;T732
1634;25020980;CAIMITO [25020980];Pluviométrica;Convencional;15/11/1973 0:00:00;20;8.790833333;-75.124444440000005;Sucre;Caimito;Area Operativa 02 - Atlántico-Bolivar-Sucre;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana;;23;6;323.035000000000025;166.75;T735
1635;25020750;TABLITAS LAS [25020750];Pluviométrica;Convencional;15/11/1973 0:00:00;60;9.011388888999999;-75.168888890000005;Sucre;San Benito Abad;Area Operativa 02 - Atlántico-Bolivar-Sucre;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana;;54;6;323.035000000000025;155.169005499999997;T717
1636;25020760;SANTIAGO APOSTOL [25020760];Pluviométrica;Convencional;15/11/1973 0:00:00;25;9.004722222;-74.940555560000007;Sucre;San Benito Abad;Area Operativa 02 - Atlántico-Bolivar-Sucre;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana;;24;6;323.035000000000025;162.019323200000002;T718
1637;25020740;EUREKA HACIENDA [25020740];Pluviométrica;Convencional;15/11/1973 0:00:00;20;8.629166667;-75.014722219999996;Sucre;San Marcos;Area Operativa 02 - Atlántico-Bolivar-Sucre;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana;;18;6;323.035000000000025;195.424249500000002;T716
1638;25021470;TORNO EL HACIENDA [25021470];Pluviométrica;Convencional;15/03/1980 0:00:00;60;8.576388889;-75.089722219999999;Sucre;San Marcos;Area Operativa 02 - Atlántico-Bolivar-Sucre;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana;;22;6;323.035000000000025;178.178866749999997;T760
1639;25021660;MIRASOL [25021660];Pluviométrica;Convencional;15/02/1990 0:00:00;30;8.600833333000001;-75.257222220000003;Sucre;San Marcos;Area Operativa 02 - Atlántico-Bolivar-Sucre;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana;;44;6;323.035000000000025;183.674986999999987;T715
1640;25021560;ISLA DEL COCO [25021560];Pluviométrica;Convencional;15/04/1974 0:00:00;20;8.902777778000001;-74.798611109999996;Sucre;Sucre;Area Operativa 02 - Atlántico-Bolivar-Sucre;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana;;12;6;323.035000000000025;183.838402000000002;T764
1641;25025210;PINILLOS [25025210];Climática Ordinaria;Convencional;15/05/1974 0:00:00;10;8.911388888999999;-74.457777780000001;Bolivar;Pinillos;Area Operativa 02 - Atlántico-Bolivar-Sucre;Magdalena Cauca;Bajo Magdalena;Directos Bajo Magdalena entre El Banco y El Plato;;18;5;307.050000000000011;257.303950439999994;T778
1642;25027640;TRES CRUCES [25027640];Limnimétrica;Convencional;15/09/1974 0:00:00;31;8.703083333;-74.517305559999997;Bolivar;Achí;Area Operativa 01 - Antioquia-Chocó;Magdalena Cauca;Cauca;Río Palacé;Cauca;21;6;323.035000000000025;206.749443750000012;T687
1643;25027630;RIO NUEVO [25027630];Limnimétrica;Convencional;15/08/1971 0:00:00;23;8.809722222;-74.254444440;Bolivar;Barranco De Loba;Area Operativa 02 - Atlántico-Bolivar-Sucre;Magdalena Cauca;Bajo Magdalena;Directos Bajo Magdalena entre El Banco y El Plato;Magdalena;17;5;307.050000000000011;286.439794529999972;T786
1644;25027530;BARBOSA [25027530];Limnimétrica;Convencional;15/09/1973 0:00:00;19;9.022500000000001;-74.636666669999997;Bolivar;Magangué;Area Operativa 02 - Atlántico-Bolivar-Sucre;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana;MAGDALENA  (LOBA);19;6;323.035000000000025;214.499237399999998;T785
1645;25027420;VICTORIA LA [25027420];Limnimétrica;Convencional;15/07/1973 0:00:00;24;8.965000000;-74.220833330000005;Bolivar;Margarita;Area Operativa 02 - Atlántico-Bolivar-Sucre;Magdalena Cauca;Bajo Magdalena;Directos Bajo Magdalena entre El Banco y El Plato;CAÑO VIOLO;22;5;307.050000000000011;192.909723899999989;T727
1646;25028340;JAGUA [25028340];Limnimétrica;Convencional;15/07/1976 0:00:00;18;9.096666666999999;-74.658333330000005;Bolivar;Mompós;Area Operativa 02 - Atlántico-Bolivar-Sucre;Magdalena Cauca;Bajo Magdalena;Directos Bajo Magdalena entre El Banco y El Plato;CAÑO LOBITA;17;5;307.050000000000011;161;T742
1647;25027570;PALENQUITO [25027570];Limnimétrica;Convencional;15/03/1974 0:00:00;19;8.998500000;-74.461694440000002;Bolivar;Pinillos;Area Operativa 02 - Atlántico-Bolivar-Sucre;Magdalena Cauca;Bajo Magdalena;Directos Bajo Magdalena entre El Banco y El Plato;(Chicagua)Magdalena;17;5;307.050000000000011;264.069673910000006;T749
1648;25027930;COYONGAL [25027930];Limnimétrica;Convencional;15/11/1976 0:00:00;20;8.949997222;-74.489999999999995;Bolivar;Pinillos;Area Operativa 02 - Atlántico-Bolivar-Sucre;Magdalena Cauca;Bajo Magdalena;Directos Bajo Magdalena entre El Banco y El Plato;MAGDALENA  (LOBA);14;5;307.050000000000011;264.069673910000006;T749
1649;25027360;ARMENIA [25027360];Limnimétrica;Convencional;15/03/1973 0:00:00;22;8.898333333;-74.390000000000001;Bolivar;Pinillos;Area Operativa 02 - Atlántico-Bolivar-Sucre;Magdalena Cauca;Bajo Magdalena;Directos Bajo Magdalena entre El Banco y El Plato;MAGDALENA (LOBA);19;5;307.050000000000011;257.303950439999994;T778
1650;25027380;SUDAN EL [25027380];Limnimétrica;Convencional;15/07/1973 0:00:00;25;8.643888888999999;-74.215555559999999;Bolivar;Tiquisio (Puerto Rico);Area Operativa 02 - Atlántico-Bolivar-Sucre;Magdalena Cauca;Cauca;Río Palacé;CIÉNAGA EL SUDAN;20;6;323.035000000000025;132.201078999999993;T753
1651;25027520;OREJERO [25027520];Limnimétrica;Convencional;15/11/1989 0:00:00;21;8.982222222000001;-74.713888890000007;Sucre;Sucre;Area Operativa 02 - Atlántico-Bolivar-Sucre;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana;CAÑO PANCEGUITA;13;6;323.035000000000025;199.805169900000010;T757
1652;25027110;SUCRE [25027110];Limnimétrica;Convencional;15/10/1966 0:00:00;19;8.809722222;-74.722222220000006;Sucre;Sucre;Area Operativa 02 - Atlántico-Bolivar-Sucre;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana;CAÑO MOJANA;12;6;323.035000000000025;217.834012000000001;T706
1653;25020030;GUACAMAYO [25020030];Pluviométrica;Convencional;15/07/1966 0:00:00;30;8.727222222;-74.512222219999998;Bolivar;Achí;Area Operativa 01 - Antioquia-Chocó;Magdalena Cauca;Cauca;Río Palacé;;22;6;323.035000000000025;206.749443750000012;T687
1654;25020800;BUENAVISTA [25020800];Pluviométrica;Convencional;15/04/1974 0:00:00;28;8.573055556;-74.529722222000004;Bolivar;Achí;Area Operativa 01 - Antioquia-Chocó;Magdalena Cauca;Cauca;Directos Bajo Cauca - Cga La Raya entre río Nechí;;17;6;323.035000000000025;321.124321000000009;T722
1655;25021310;POZON EL [25021310];Pluviométrica;Convencional;15/10/1976 0:00:00;20;9.004166667;-74.405833329999993;Bolivar;Hatillo De Loba;Area Operativa 02 - Atlántico-Bolivar-Sucre;Magdalena Cauca;Bajo Magdalena;Directos Bajo Magdalena entre El Banco y El Plato;;17;5;307.050000000000011;241.012135499999999;T752
1656;25020890;CHILLOA [25020890];Pluviométrica;Convencional;15/09/1974 0:00:00;20;9.119388889;-74.221944440000001;Bolivar;Margarita;Area Operativa 02 - Atlántico-Bolivar-Sucre;Magdalena Cauca;Bajo Magdalena;Directos Bajo Magdalena entre El Banco y El Plato;;25;5;307.050000000000011;238.319670400000007;T728
1657;25021180;SANTA CRUZ [25021180];Pluviométrica;Convencional;15/03/1974 0:00:00;20;9.078333333;-74.688888890000001;Bolivar;Mompós;Area Operativa 02 - Atlántico-Bolivar-Sucre;Magdalena Cauca;Bajo Magdalena;Directos Bajo Magdalena entre El Banco y El Plato;;12;5;307.050000000000011;161;T742
1658;25021270;CANDELARIA [25021270];Pluviométrica;Convencional;15/10/1976 0:00:00;20;9.073055556;-74.525555560000001;Bolivar;Mompós;Area Operativa 02 - Atlántico-Bolivar-Sucre;Magdalena Cauca;Bajo Magdalena;Directos Bajo Magdalena entre El Banco y El Plato;;15;5;307.050000000000011;172.467181299999993;T748
1659;25021330;GUAYMARAL [25021330];Pluviométrica;Convencional;15/10/1976 0:00:00;20;9.115444444;-74.613472220000006;Bolivar;Mompós;Area Operativa 02 - Atlántico-Bolivar-Sucre;Magdalena Cauca;Bajo Magdalena;Directos Bajo Magdalena entre El Banco y El Plato;;12;5;307.050000000000011;206.674578749999995;T754
1660;25021280;COYONGAL [25021280];Pluviométrica;Convencional;15/03/1979 0:00:00;20;8.970000000000001;-74.510000000000005;Bolivar;Pinillos;Area Operativa 02 - Atlántico-Bolivar-Sucre;Magdalena Cauca;Bajo Magdalena;Directos Bajo Magdalena entre El Banco y El Plato;;14;5;307.050000000000011;264.069673910000006;T749
1661;25021090;SANTA ROSA [25021090];Pluviométrica;Convencional;15/10/1974 0:00:00;40;9.093333333;-74.313888890000001;Bolivar;San Fernando;Area Operativa 02 - Atlántico-Bolivar-Sucre;Magdalena Cauca;Bajo Magdalena;Directos Bajo Magdalena entre El Banco y El Plato;;22;5;307.050000000000011;186.025615749999986;T741
1662;25021290;JOLON EL [25021290];Pluviométrica;Convencional;15/10/1976 0:00:00;25;9.101388889000001;-74.408888890;Bolivar;San Fernando;Area Operativa 02 - Atlántico-Bolivar-Sucre;Magdalena Cauca;Bajo Magdalena;Directos Bajo Magdalena entre El Banco y El Plato;;17;5;307.050000000000011;190.900000000000006;T750
1663;25021320;SUDAN EL [25021320];Pluviométrica;Convencional;15/10/1976 0:00:00;23;8.643333332999999;-74.212222220000001;Bolivar;Tiquisio (Puerto Rico);Area Operativa 02 - Atlántico-Bolivar-Sucre;Magdalena Cauca;Cauca;Río Palacé;;21;6;323.035000000000025;132.201078999999993;T753
1664;25020790;PALMARITO [25020790];Pluviométrica;Convencional;15/03/1974 0:00:00;50;8.718888889;-74.717777780000006;Sucre;Majagual;Area Operativa 02 - Atlántico-Bolivar-Sucre;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana;;16;6;323.035000000000025;183.678160999999989;T721
1665;25020820;ZAPATA [25020820];Pluviométrica;Convencional;15/04/1974 0:00:00;50;8.602777778;-74.699722219999998;Sucre;Majagual;Area Operativa 02 - Atlántico-Bolivar-Sucre;Magdalena Cauca;Bajo Magdalena- Cauca -San Jorge;Bajo San Jorge - La Mojana;;16;6;323.035000000000025;201.168125750000002;T724
