;OBJECTID;CODIGO;nombre;CATEGORIA;TECNOLOGIA;ESTADO;FECHA_INST;FECHA_SUSP;altitud;latitud;longitud;DEPARTAMENTO;MUNICIPIO;AREA_OPERA;ENTIDAD;AREA_HIDRO;ZONA_HIDRO;SUBZONA_HI;altitudDEM;ID_REG;LimSupRPH;StationRPH;LimSupThsn;NThsnPol;LimInfTemp;LimSupTemp
1886;1887;29040270;RABON EL HACIENDA [29040270];Pluviométrica;Convencional;Activa;15/09/1978; ;4;10.386944;-74.962778;Atlantico;Santa Lucia;Area Operativa 02 - Atlántico-Bolivar-Sucre;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Canal del Dique margen derecho;8;4;347.3;29040270;293.6863514;T1058;15.985709366391186;48.16377005347594
1887;1888;29040290;CAMPANOS LOS [29040290];Pluviométrica;Convencional;Activa;15/08/1978; ;100;10.557778;-74.971778;Atlantico;Sabanalarga;Area Operativa 02 - Atlántico-Bolivar-Sucre;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Canal del Dique margen derecho;114;4;347.3;29040290;170.0112413;T1059;15.073174931129477;47.45521390374332
1888;1889;29040300;PUERTO GIRALDO [29040300];Pluviométrica;Convencional;Activa;15/09/1978; ;5;10.507889;-74.82227799999998;Atlantico;Ponedera;Area Operativa 02 - Atlántico-Bolivar-Sucre;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Directos al Bajo Magdalena entre Calamar y desembocadura;15;4;347.3;29040300;196.4780359;T1060;15.925447658402206;48.116978609625676
1889;1890;29040310;SAN PEDRITO ALERTA [29040310];Pluviométrica;Convencional;Activa;15/09/1978; ;8;10.277889;-74.92022199999998;Atlantico;Suan;Area Operativa 02 - Atlántico-Bolivar-Sucre;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Canal del Dique margen derecho;7;4;347.3;29040310;160.693617;T1061;15.994318181818183;48.17045454545455
1890;1891;29047070;SAN PEDRITO - AUT [29047070];Limnimétrica;Automática con Telemetría. Convencional;Activa;15/05/1978; ;8;10.268222;-74.90786099999998;Atlantico;Suan;Area Operativa 02 - Atlántico-Bolivar-Sucre;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Canal del Dique margen derecho;15;4;347.3;29040310;160.693617;T1061;15.925447658402206;48.116978609625676
1891;1892;29050020;SALAMINA [29050020];Pluviométrica;Convencional;Activa;15/11/1984; ;15;10.487528;-74.79;Magdalena;Salamina;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;8;4;347.3;29050020;162.550946005;T1065;15.985709366391186;48.16377005347594
1892;1893;29020020;GARRAPATA [29020020];Pluviométrica;Convencional;Activa;15/11/1984; ;60;10.321556;-74.423972;Magdalena;Pivijai;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Directos al Bajo Magdalena entre El Plato y Calamar;73;4;347.3;29020020;147.13084475;T1022;15.426136363636365;47.729278074866315
1893;1894;29050010;TIOGOLLO [29050010];Pluviométrica;Convencional;Activa;15/06/1982; ;41;10.344417;-74.732111;Magdalena;El Piñón;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;26;4;347.3;29050010;158.65158615;T1064;15.830750688705235;48.043449197860966
1894;1895;29060030;EL BONGO [29060030];Pluviométrica;Convencional;Activa;15/09/1975; ;20;10.648778;-74.3755;Magdalena;El Retén;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;8;4;347.3;29060030;204.6497197;T1066;15.985709366391186;48.16377005347594
1895;1896;29060140;EL CARMEN  [29060140];Pluviométrica;Convencional;Activa;15/03/1967; ;25;10.6755;-74.206444;Magdalena;Zona Bananera;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;22;4;347.3;29060140;206.58171625;T1074;15.865185950413224;48.0701871657754
1896;1897;29060170;GAVILAN [29060170];Pluviométrica;Convencional;Activa;15/03/1967; ;20;10.680444;-74.33069399999998;Magdalena;El Retén;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;11;4;347.3;29060170;257.5430106;T1077;15.959882920110193;48.14371657754011
1897;1898;29060180;LA ESPERANZA  [29060180];Pluviométrica;Convencional;Activa;15/10/1975; ;25;10.742528;-74.306278;Magdalena;Puebloviejo;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;12;4;347.3;29060180;229.667121;T1078;15.951274104683197;48.1370320855615
1898;1899;29060250; LOS PROYECTOS[29060250];Pluviométrica;Convencional;Activa;15/01/1967; ;20;10.736722;-74.237083;Magdalena;Zona Bananera;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;14;4;347.3;29060250;172.5;T1083;15.934056473829202;48.12366310160428
1899;1900;29060270;PALO ALTO [29060270];Pluviométrica;Convencional;Activa;15/01/1967; ;25;10.7225;-74.271917;Magdalena;Puebloviejo;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;14;4;347.3;29060270;194.2832034;T1084;15.934056473829202;48.12366310160428
1900;1901;29060350;BAYANO [29060350];Pluviométrica;Convencional;Activa;15/01/1975; ;30;10.631167;-74.29858299999998;Magdalena;El Retén;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;18;4;347.3;29060350;345.53988475;T1088;15.899621212121213;48.096925133689844
1901;1902;29060540;SAN RAFAEL [29060540];Pluviométrica;Convencional;Activa;15/07/1982; ;10;10.590611;-74.647;Magdalena;Remolino;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;3;4;347.3;29060540;149.3384365;T1089;16.028753443526174;48.19719251336899
1902;1903;29065000;MEDIA LUNA - AUT [29065000];Climática Principal;Automática con Telemetría. Convencional;Activa;05/05/2013; ;20;10.510028;-74.50666699999998;Magdalena;Pivijai;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;14;4;347.3;29065000;144.7947221;T1092;15.934056473829202;48.12366310160428
1903;1904;29065020;PADELMA [29065020];Climática Ordinaria;Convencional;Activa;15/08/1967; ;20;10.721111;-74.19972199999998;Magdalena;Zona Bananera;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;13;4;347.3;29065020;215.07476341;T1093;15.9426652892562;48.13034759358289
1904;1905;28040150;BELLAVISTA [28040150];Pluviométrica;Convencional;Activa;15/02/1963; ;140;10.308056;-74.03922199999998;Magdalena;Algarrobo;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cesar;Río Ariguaní;155;5;307.05;28040150;301.50079092;T1010;14.720213498622591;47.18114973262033
1905;1906;28047010;LA AURORA  [28047010];Limnimétrica;Convencional;Activa;15/05/1961; ;150;10.276861;-73.977806;Magdalena;Fundación;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cesar;Río Ariguaní;162;5;307.05;28040150;301.50079092;T1010;14.65995179063361;47.13435828877005
1906;1907;28047040;PUENTE CARRETERA - ARIGUANICITO [28047040];Limnigráfica;Convencional;Activa;15/02/1963; ;151;10.271;-73.972667;Cesar;El Copey;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cesar;Río Ariguaní;164;5;307.05;28040150;301.50079092;T1010;14.642734159779616;47.12098930481284
1907;1908;29060040;FUNDACION [29060040];Pluviométrica;Convencional;Activa;15/03/1958; ;40;10.524361;-74.18222199999998;Magdalena;Fundación;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;47;4;347.3;29060040;251.8650305;T1067;15.649965564738293;47.90307486631016
1908;1909;29060060;EL CENIZO  [29060060];Pluviométrica;Convencional;Activa;15/03/1959; ;450;10.651611;-74.073222;Magdalena;Aracataca;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;292;4;347.3;29060060;183.8361825;T1068;13.540805785123968;46.2653743315508
1909;1910;29060100;SANTA ROSA DE LIMA [29060100];Pluviométrica;Convencional;Activa;15/08/1975; ;75;10.40275;-74.108;Magdalena;Fundación;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;118;4;347.3;29060100;178.1661305;T1072;15.038739669421489;47.428475935828885
1910;1911;29060200;LA MARIA  [29060200];Pluviométrica;Convencional;Activa;15/11/1974; ;30;10.540667;-74.18697199999998;Magdalena;Aracataca;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;47;4;347.3;29060200;199.7466602;T1080;15.649965564738293;47.90307486631016
1911;1912;29060340;EL PALMOR  [29060340];Pluviométrica;Convencional;Activa;15/09/1975; ;1200;10.773444;-74.025639;Magdalena;Ciénaga;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;1004;3;305.21;29060340;172.33716;T1087;7.411329201101929;41.50601604278075
1912;1913;29067010;EL TREBOL  [29067010];Limnimétrica;Convencional;Activa;15/03/1958; ;60;10.635917;-74.146333;Magdalena;Ciénaga;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;43;4;347.3;29060140;206.58171625;T1074;15.684400826446282;47.9298128342246
1913;1914;29067050;CANAL FLORIDA [29067050];Limnigráfica;Convencional;Activa;15/05/1965; ;79;10.756182;-74.086145;Magdalena;Ciénaga;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;72;4;347.3;29060340;172.33716;T1087;15.434745179063361;47.73596256684492
1914;1915;29067060;PUERTO RICO HACIENDA  - AUT [29067060];Limnigráfica;Automática con Telemetría. Convencional;Activa;15/06/1967; ;64;10.496596;-74.128263;Magdalena;Aracataca;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;60;4;347.3;29060040;251.8650305;T1067;15.53805096418733;47.81617647058824
1915;1916;29067120;FUNDACION [29067120];Limnimétrica;Convencional;Activa;15/04/1958; ;47;10.525085;-74.18257599999998;Magdalena;Aracataca;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;46;4;347.3;29060040;251.8650305;T1067;15.658574380165291;47.909759358288774
1916;1917;29067130;PUENTE FERROCARRIL [29067130];Limnimétrica;Convencional;Activa;15/05/1965; ;37;10.585806;-74.19211099999998;Magdalena;Aracataca;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;31;4;347.3;29060150;158.68340205;T1075;15.787706611570249;48.01002673796792
1917;1918;28010090;PATILLAL [28010090];Pluviométrica;Convencional;Activa;15/12/1962; ;450;10.703861;-73.211611;Cesar;Valledupar;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cesar;Alto Cesar;349;3;305.21;28010090;158.5742176;T982;13.050103305785125;45.88435828877006
1918;1919;28010360;ATANQUEZ [28010360];Pluviométrica;Convencional;Activa;15/04/1959; ;800;10.697333;-73.35305599999998;Cesar;Valledupar;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cesar;Alto Cesar;781;3;305.21;28010360;253.0;T985;9.331095041322314;42.9966577540107
1919;1920;28010370;PARIS DE FRANCIA [28010370];Pluviométrica;Convencional;Activa;15/11/1971; ;180;10.307083;-73.325444;Cesar;Valledupar;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cesar;Medio Cesar;102;5;307.05;28010370;206.916464;T986;15.176480716253444;47.535427807486634
1920;1921;28017110;LA MINA [28017110];Limnigráfica;Convencional;Activa;15/12/1969; ;429;10.686722;-73.269833;Cesar;Valledupar;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cesar;Alto Cesar;409;3;305.21;28010090;158.5742176;T982;12.533574380165291;45.48328877005348
1921;1922;28017150;CHEMESQUEMENA [28017150];Limnimétrica;Convencional;Activa;01/10/2014; ;1160;10.712222;-73.40222199999998;Cesar;Valledupar;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cesar;Alto Cesar;1141;3;305.21;28010360;253.0;T985;6.231921487603307;40.59024064171123
1922;1923;28025020; EL RINCON [28025020];Climática Ordinaria;Convencional;Activa;15/02/1964; ;350;10.271389;-73.131389;Cesar;San Diego;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cesar;Medio Cesar;393;5;307.05;28025020;157.45571955;T996;12.671315426997246;45.59024064171123
1923;1924;28025502;AEROPUERTO ALFONSO LOPEZ - [28025502];Sinóptica Principal;Automática con Telemetría. Convencional;Activa;01/07/2016; ;138;10.436167;-73.247667;Cesar;Valledupar;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cesar;Medio Cesar;137;5;307.05;28025502;201.142184165;T999;14.87517217630854;47.3014705882353
1924;1925;28030220;SAN ANGEL [28030220];Pluviométrica;Convencional;Activa;15/06/1983; ;244;10.347056;-73.444139;Cesar;Valledupar;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cesar;Medio Cesar;217;3;305.21;28030220;252.9585103;T1001;14.18646694214876;46.76671122994653
1925;1926;28035020;EL CALLAO  [28035020];Climática Ordinaria;Convencional;Activa;15/03/1968; ;110;10.363056;-73.319444;Cesar;Valledupar;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cesar;Medio Cesar;119;5;307.05;28035020;167.124239325;T1003;15.030130853994493;47.421791443850275
1926;1927;28037010;PUENTE CALLAO [28037010];Limnimétrica;Convencional;Activa;15/12/1962; ;120;10.362889;-73.317361;Cesar;Valledupar;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cesar;Medio Cesar;125;5;307.05;28035020;167.124239325;T1003;14.978477961432509;47.38168449197862
1927;1928;28037020;CONVENCION HACIENDA [28037020];Limnimétrica;Convencional;Activa;15/12/1962; ;104;10.267833;-73.417139;Cesar;Valledupar;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cesar;Medio Cesar;104;5;307.05;28030220;252.9585103;T1001;15.15926308539945;47.52205882352941
1928;1929;28037030;PUENTE SALGUERO  - AUT [28037030];Limnigráfica;Automática con Telemetría. Convencional;Activa;15/12/1962; ;113;10.384111;-73.232472;Cesar;Valledupar;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cesar;Medio Cesar;107;5;307.05;28025502;201.142184165;T999;15.133436639118457;47.50200534759359
1929;1930;28040010;PUEBLO BELLO [28040010];Pluviométrica;Convencional;Activa;15/01/1963; ;10;10.414639;-73.58502799999998;Cesar;Pueblo Bello;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cesar;Río Ariguaní;1103;3;305.21;28040010;172.2664373;T1005;6.559056473829202;40.844251336898395
1930;1931;28047020;PUEBLO BELLO [28047020];Limnigráfica;Automática con Telemetría. Convencional;Activa;15/01/1963; ;1125;10.419847;-73.58883299999998;Cesar;Pueblo Bello;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cesar;Río Ariguaní;1089;3;305.21;28040010;172.2664373;T1005;6.679579889807163;40.93783422459894
1931;1932;29060090;SAN SEBASTIAN DE [29060090];Pluviométrica;Convencional;Activa;15/05/1968; ;20;10.563306;-73.603806;Cesar;Pueblo Bello;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Cga Grande de Santa Marta;1896;3;305.21;29060090;137.71709195;T1071;-0.26773415977961357;35.543449197860966
1932;1933;2802500200;UNAD [2802500202];Climática Ordinaria;Convencional;Activa;18/06/2021; ;168;10.45125;-73.23664599999998;Cesar;Valledupar;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cesar;Medio Cesar;147;5;307.05;28025502;201.142184165;T999;14.789084022038567;47.2346256684492
1933;1934;15060080;CANAVERALES [15060080];Pluviométrica;Convencional;Activa;15/08/1963; ;230;10.757778;-72.845222;La Guajira;San Juan Del Cesar;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Caribe;Caribe - Guajira;Río Ranchería;238;2;303.025;15060080;155.0824335;T114;14.00568181818182;46.62633689839573
1934;1935;15060150;EL CONEJO  [15060150];Pluviométrica;Convencional;Activa;15/10/1975; ;350;10.777944;-72.79819399999998;La Guajira;Fonseca;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Caribe;Caribe - Guajira;Río Ranchería;272;2;303.025;15060150;116.11054028;T117;13.712982093663912;46.399064171122994
1935;1936;28010040;MANAURE [28010040];Pluviométrica;Convencional;Activa;15/09/1975; ;740;10.391389;-73.025278;Cesar;Manaure Balcón Del Cesar;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cesar;Medio Cesar;770;5;307.05;28010040;182.07893512;T980;9.425792011019285;43.0701871657754
1936;1937;28010340;VILLANUEVA [28010340];Pluviométrica;Convencional;Activa;15/08/1970; ;340;10.615833;-72.981944;La Guajira;Villanueva;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Cesar;Alto Cesar;214;5;307.05;28010340;155.0863435;T984;14.212293388429753;46.786764705882355
1937;1938;14010100;PINTADA LA [14010100];Pluviométrica;Convencional;Activa;15/12/1992; ;200;10.955111;-74.995;Atlantico;Tubará;Area Operativa 02 - Atlántico-Bolivar-Sucre;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Caribe;Caribe - Litoral;Arroyos Directos al Caribe;120;4;347.3;29040230;186.68481875;T1054;15.021522038567495;47.415106951871664
1938;1939;29040230;PUERTO COLOMBIA [29040230];Pluviométrica;Convencional;Activa;15/04/1974; ;5;10.988333;-74.969667;Atlantico;Puerto Colombia;Area Operativa 02 - Atlántico-Bolivar-Sucre;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Directos al Bajo Magdalena entre Calamar y desembocadura;3;4;347.3;29040230;186.684819;T1054;16.028753443526174;48.19719251336899
1939;1940;29040450;BARRANQUILLA SEDE [29040450];Pluviométrica;Convencional;Activa;01/11/2007; ;12;10.997611;-74.796722;Atlantico;Barranquilla;Area Operativa 02 - Atlántico-Bolivar-Sucre;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Directos al Bajo Magdalena entre Calamar y desembocadura;48;4;347.3;29045190;161.65988265;T1063;15.641356749311296;47.89639037433155
1940;1941;29047000;TEBSA BQUILLA AUT [29047000];Limnigráfica;Automática con Telemetría. Convencional;Activa;05/05/2013; ;6;10.936639;-74.759889;Atlantico;Soledad;Area Operativa 02 - Atlántico-Bolivar-Sucre;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Magdalena Cauca;Bajo Magdalena;Directos al Bajo Magdalena entre Calamar y desembocadura;6;4;347.3;29045190;161.65988265;T1063;16.00292699724518;48.17713903743316
1941;1942;15015050;AEROPUERTO SIMON BOLIVAR [15015050];Sinóptica Principal;Convencional;Activa;15/06/1952; ;4;11.114694;-74.23102799999998;Magdalena;Santa Marta;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Caribe;Caribe - Guajira;Río  Piedras - Río Manzanares;0;3;305.21;15015050;163.17313384;T104;16.054579889807165;48.217245989304814
1942;1943;29060080;LOS COCOS   [29060080];Pluviométrica;Convencional;Activa;15/10/1967; ;4;11.005972;-74.683639;Magdalena;Sitionuevo;Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés;INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES;Caribe;Caribe - Guajira;Río Ranchería;4;4;347.3;29060080;241.5;T1070;16.020144628099175;48.19050802139038
